"ID","Purchase-date","Date","Time","Quarter","Qtr","Year","Month","Date","Special Day","Online Sale Offers ","Day","Weekend","Morning","Afternoon","Evening","Night","Gender","Customer ID","Gender
F=1665
M=1815","Product-Name","Item-Status","Quantity","Currency","Item Price","Shipping-Price","Ship-City","Ship-State","Ship-Postal-Code","Category","Total_
amount","Author ","Publication","Profit Percentage
 (%)","Profit (INR)","Cost Price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2716","2019-07-29T09:23:30+00:00","7/29/2019","9:23 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","1","B07FWXTWW","F","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","PANDHARKAODA","MAHARASHTRA","445302","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2717","2019-07-29T09:43:21+00:00","7/29/2019","9:43 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","1","B07FWWSVY","F","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","2","INR","222","67","THIRUVANANTHAPURAM","KERALA","695003","school","289","NCERT","National Council of Education Research and Training","18","39.96","182.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2718","2019-07-29T11:47:22+00:00","7/29/2019","11:47 AM","2019 - Q3","3","2019","7","29","0","0","1","0","1","0","0","0","1","B07FWXXRT","F","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","Adilabad","TELANGANA","504001","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2719","2019-07-29T12:33:47+00:00","7/29/2019","12:33 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","1","B07FWXSXY","F","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","CHENNAI","TAMIL NADU","600037","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2720","2019-07-29T12:47:38+00:00","7/29/2019","12:47 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWYVTR","M","Vigyan Textbook Science for Class - 6    - 653","Shipped","1","INR","88","67","korba","CHHATTISGARH","495446","school","155","NCERT","National Council of Education Research and Training","18","15.84","72.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2721","2019-07-29T13:06:48+00:00","7/29/2019","1:06 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWWUVT","M","Maths 8","Shipped","1","INR","138","67","RAJSAMAND","RAJASTHAN","313324","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2722","2019-07-29T13:14:22+00:00","7/29/2019","1:14 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWXZQZ","M","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","AHMEDABAD","GUJARAT","380055","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2723","2019-07-29T13:26:39+00:00","7/29/2019","1:26 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWWUXU","M","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","TIRUR","KERALA","676101","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2724","2019-07-29T14:16:52+00:00","7/29/2019","2:16 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWVWSY","M","Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649","Shipped","1","INR","97","67","Faridabad","Haryana","121003","school","164","NCERT","National Council of Education Research and Training","18","17.46","79.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2725","2019-07-29T14:39:28+00:00","7/29/2019","2:39 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWVBYV","M","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","1","INR","111","67","unnao","UTTAR PRADESH","209801","school","178","NCERT","National Council of Education Research and Training","18","19.98","91.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2726","2019-07-29T15:09:52+00:00","7/29/2019","3:09 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWXTRX","M","Maths 8","Shipped","1","INR","138","67","TUMAKURU","KARNATAKA","572102","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2727","2019-07-29T15:13:09+00:00","7/29/2019","3:13 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","1","B07FWVURV","F","Mathematics Textbook for Class - 6  - 650","Shipped","1","INR","285","67","GURUGRAM","HARYANA","122002","school","352","NCERT","National Council of Education Research and Training","18","51.3","233.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2728","2019-07-29T15:24:17+00:00","7/29/2019","3:24 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","1","0","0","0","B07FWXBZR","M","Social Change and Development in India Textbook in Sociology for Class 12  - 12109","Shipped","1","INR","157","67","BHAVANI","TAMIL NADU","638301","school","224","NCERT","National Council of Education Research and Training","18","28.26","128.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2729","2019-07-29T16:00:12+00:00","7/29/2019","4:00 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","0","1","0","1","B07FWVZSZ","F","Science textbook for Class -7 - 2020 (NCERT)","Shipped","1","INR","175","67","BENGALURU","KARNATAKA","560020","school","242","NCERT","National Council of Education Research and Training","18","31.5","143.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2730","2019-07-29T17:08:55+00:00","7/29/2019","5:08 PM","2019 - Q3","3","2019","7","29","0","0","1","0","0","0","1","0","1","B07FWXASS","F","Mathematics Textbook for Class - 6  - 650","Shipped","1","INR","285","67","CHENNAI","TAMIL NADU","600064","school","352","NCERT","National Council of Education Research and Training","18","51.3","233.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2731","2019-07-30T02:41:26+00:00","7/30/2019","2:41 AM","2019 - Q3","3","2019","7","30","0","0","2","0","0","0","0","1","1","B07FWYYRV","F","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","1","INR","111","67","ROURKELA","ODISHA","769004","school","178","NCERT","National Council of Education Research and Training","18","19.98","91.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2732","2019-07-30T04:35:49+00:00","7/30/2019","4:35 AM","2019 - Q3","3","2019","7","30","0","0","2","0","0","0","0","1","0","B07FWXYWT","M","Biology NCERT Class XII Book | Nitya Online Sells","Shipped","1","INR","248","67","BHUBANESWAR","ODISHA","751013","School","315","NCERT","National Council of Education Research and Training","18","44.64","203.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2733","2019-07-30T06:39:12+00:00","7/30/2019","6:39 AM","2019 - Q3","3","2019","7","30","0","0","2","0","1","0","0","0","1","B07FWXWYS","F","Maths 8","Shipped","1","INR","138","67","BANGALORE","KARNATAKA","560037","school","205","NCERT","National Council of Education Research and Training","18","24.84","113.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2734","2019-07-30T07:05:38+00:00","7/30/2019","7:05 AM","2019 - Q3","3","2019","7","30","0","0","2","0","1","0","0","0","1","B07FWYZTV","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","Bangalore","KARNATAKA","562125","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2735","2019-07-30T10:38:15+00:00","7/30/2019","10:38 AM","2019 - Q3","3","2019","7","30","0","0","2","0","1","0","0","0","1","B07FWYVXQ","F","Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755","Shipped","1","INR","85.78","67","MEDAK","TELANGANA","502221","school","152.78","NCERT","National Council of Education Research and Training","18","15.4404","70.3396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2736","2019-07-30T12:28:20+00:00","7/30/2019","12:28 PM","2019 - Q3","3","2019","7","30","0","0","2","0","0","1","0","0","0","B07FWVVVU","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","NEW DELHI","DELHI","110005","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2737","2019-07-30T12:54:39+00:00","7/30/2019","12:54 PM","2019 - Q3","3","2019","7","30","0","0","2","0","0","1","0","0","0","B07FWYUZS","M","A Glossary of Literary Terms","Shipped","1","INR","225","67","GANGTOK","SIKKIM","737101","School","292"," M.H. Abrams ","Cengage India Private Limited","18","40.5","184.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2738","2019-07-30T13:58:38+00:00","7/30/2019","1:58 PM","2019 - Q3","3","2019","7","30","0","0","2","0","0","1","0","0","1","B07FWWTRS","F","Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali","Shipped","1","INR","998","117","GAYA","BIHAR","823001","competition ","1115","DR. ALI AKHTER","SASA PUBLICATION","17","169.66","828.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2739","2019-07-30T17:41:27+00:00","7/30/2019","5:41 PM","2019 - Q3","3","2019","7","30","0","0","2","0","0","0","1","0","0","B07FWXWUY","M","Fundamentals of Physical Geography - Textbook for Class - 11  - 11092","Shipped","1","INR","111","67","BALANGIR","ODISHA","767001","school","178","NCERT","National Council of Education Research and Training","18","19.98","91.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2740","2019-07-30T17:44:22+00:00","7/30/2019","5:44 PM","2019 - Q3","3","2019","7","30","0","0","2","0","0","0","1","0","1","B07FWWXWT","F","Mathematics Textbook for Class 8- 852","Shipped","1","INR","180","67","BENGALURU","KARNATAKA","560016","school","247","NCERT","National Council of Education Research and Training","18","32.4","147.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2741","2019-07-31T02:25:14+00:00","7/31/2019","2:25 AM","2019 - Q3","3","2019","7","31","1","0","3","0","0","0","0","1","1","B07FWWVTW","F","Vigyan Textbook Science for Class - 6    - 653","Shipped","1","INR","88","67","GONDA","UTTAR PRADESH","271001","school","155","NCERT","National Council of Education Research and Training","18","15.84","72.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2742","2019-07-31T04:40:37+00:00","7/31/2019","4:40 AM","2019 - Q3","3","2019","7","31","1","0","3","0","0","0","0","1","0","B07FWYUZX","M","Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110","Shipped","1","INR","220","67","SIDHPUR","GUJARAT","384151","School","287","NCERT","National Council of Education Research and Training (2014)","18","39.6","180.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2743","2019-07-31T05:06:18+00:00","7/31/2019","5:06 AM","2019 - Q3","3","2019","7","31","1","0","3","0","0","0","0","1","0","B07FWXBRX","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","GHATAGAON","ODISHA","758027","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2744","2019-07-31T07:05:54+00:00","7/31/2019","7:05 AM","2019 - Q3","3","2019","7","31","1","0","3","0","1","0","0","0","0","B07FWVZZR","M","Mathematics Textbook for Class - 6  - 650","Shipped","1","INR","285","67","NEW DELHI","DELHI","110005","school","352","NCERT","National Council of Education Research and Training","18","51.3","233.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2745","2019-07-31T08:46:13+00:00","7/31/2019","8:46 AM","2019 - Q3","3","2019","7","31","1","0","3","0","1","0","0","0","0","B07FWWUQY","M","Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755","Shipped","1","INR","85.78","67","Hyderabad","TELANGANA","500048","school","152.78","NCERT","National Council of Education Research and Training","18","15.4404","70.3396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2746","2019-07-31T10:43:09+00:00","7/31/2019","10:43 AM","2019 - Q3","3","2019","7","31","1","0","3","0","1","0","0","0","1","B07FWVXRW","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","MUMBAI","MAHARASHTRA","400016","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2747","2019-07-31T12:00:37+00:00","7/31/2019","12:00 PM","2019 - Q3","3","2019","7","31","1","0","3","0","0","1","0","0","1","B07FWWUQR","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","67","Salem","TAMIL NADU","636007","School","222","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2748","2019-07-31T12:40:45+00:00","7/31/2019","12:40 PM","2019 - Q3","3","2019","7","31","1","0","3","0","0","1","0","0","1","B07FWWZTQ","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","67","AMRITSAR","PUNJAB","143001","competition ","462","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2749","2019-07-31T14:53:03+00:00","7/31/2019","2:53 PM","2019 - Q3","3","2019","7","31","1","0","3","0","0","1","0","0","0","B07FWYSRX","M","Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755","Shipped","1","INR","85.78","67","Bangalore","Karnataka","560013","school","152.78","NCERT","National Council of Education Research and Training","18","15.4404","70.3396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2750","2019-07-31T16:03:31+00:00","7/31/2019","4:03 PM","2019 - Q3","3","2019","7","31","1","0","3","0","0","0","1","0","0","B07FWYUQQ","M","Mathematics Textbook for Class 8- 852","Shipped","1","INR","180","67","PIMPRI CHINCHWAD","MAHARASHTRA","411027","school","247","NCERT","National Council of Education Research and Training","18","32.4","147.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2751","2019-07-31T16:52:16+00:00","7/31/2019","4:52 PM","2019 - Q3","3","2019","7","31","1","0","3","0","0","0","1","0","0","B07FWWAXQ","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","67","RANCHI","JHARKHAND","834002","competition ","462","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
